Overall Qual,Garage Area,1st Flr SF,Year Built,Full Bath,Year Remod/Add,Garage Yr Blt,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Lot Frontage,Wood Deck SF,Open Porch SF,Bsmt Full Bath,2nd Flr SF,Lot Area,Bsmt Unf SF,Bedroom AbvGr,Screen Porch,Overall Cond,MS SubClass,Mo Sold,Yr Sold,SalePrice
1.0,0.6328125,0.09430255402750491,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,1.5030674846625767,1.5,0.0,-0.5049336509016672,1.1111111111111112,0.8571428571428571,0.17142857142857143,0.0,1.9189189189189189,0.7828574907165033,1.081615120274914,1.0,0.0,0.0,0.2,-1.0,-0.5,281213
-0.5,-1.875,0.068762278978389,0.7391304347826086,-1.0,0.358974358974359,0.0,0.0,0.0,-1.0,-0.2245661789724396,0.1111111111111111,0.0,0.04285714285714286,0.0,0.0,-0.2551896268338711,0.7723367697594502,0.0,0.0,0.0,-0.6,1.5,-0.5,147000
-1.5,2.19140625,1.8644400785854618,-0.43478260869565216,-1.0,-1.0256410256410255,-0.6666666666666666,0.0,1.5,-1.0,-0.5049336509016672,7.333333333333333,2.875,3.414285714285714,0.0,0.0,8.291227856577585,-0.7981099656357389,-1.0,0.0,0.0,-0.6,0.0,-0.5,130000
0.0,-0.078125,-0.29273084479371314,0.5,-2.0,0.10256410256410256,0.4358974358974359,0.8220858895705522,-1.5,-1.0,-0.483157536577067,-0.3333333333333333,0.0,0.18571428571428572,2.0,0.0,-0.6671942533633652,-0.7981099656357389,-3.0,0.0,0.0,1.4,0.0,-0.5,140000
-1.0,0.65625,-0.08840864440078586,-0.21739130434782608,-1.0,-0.7692307692307693,-0.41025641025641024,0.0,-0.5,-1.0,0.3565838720653283,1.4444444444444444,0.0,-0.38571428571428573,1.0,0.0,3.856090582577464,-0.05756013745704467,0.0,0.0,0.0,-0.6,-1.25,-0.5,132250
-0.5,0.375,1.074656188605108,-0.13043478260869565,0.0,-0.6666666666666666,-0.3076923076923077,0.0,1.0,-1.0,-0.5049336509016672,1.7777777777777777,0.0,-0.38571428571428573,0.0,0.0,3.786449138613259,2.0060137457044673,1.0,0.0,-1.0,0.8,0.0,-0.5,143000
-1.0,3.421875,1.0550098231827112,-0.2608695652173913,-1.0,-0.46153846153846156,-0.10256410256410256,0.9141104294478528,0.5,0.0,1.07247363048656,0.0,2.613095238095238,-0.38571428571428573,1.0,0.0,5.6037012235953005,-0.6434707903780069,0.0,0.0,-1.0,2.8,-0.75,-0.5,168000
-0.5,0.359375,-0.04911591355599214,0.06521739130434782,-1.0,-0.4358974358974359,-0.07692307692307693,0.0,0.0,0.0,0.6383123511398435,-1.3333333333333333,0.5952380952380952,1.1857142857142857,1.0,0.0,-1.2725391124368417,-0.45446735395189003,0.0,0.0,2.0,1.4,0.0,-0.5,129900
-0.5,0.1875,0.11198428290766209,0.06521739130434782,-1.0,-0.4358974358974359,-0.07692307692307693,0.0,0.0,0.0,0.684586594079619,-1.3333333333333333,3.1904761904761907,0.9,1.0,0.0,-1.2725391124368417,-0.33762886597938147,0.0,0.0,0.0,1.4,0.5,-0.5,134000
-1.0,-0.88671875,-1.0589390962671905,-0.021739130434782608,-1.0,-0.5384615384615384,-0.1794871794871795,0.0,-0.5,-1.0,-0.16195985028921403,-2.611111111111111,0.0,-0.38571428571428573,0.0,0.7766714082503556,-1.9348633347537592,-0.2929553264604811,0.0,0.0,-1.0,2.2,-0.25,-0.5,85500
-1.0,-0.71484375,-1.0903732809430255,-0.06521739130434782,-1.0,-0.5897435897435898,-0.23076923076923078,0.0,-1.0,-1.0,0.1796529431779517,0.0,0.6666666666666666,1.0,1.0,0.6571834992887624,-1.9278017897364095,-0.7517182130584192,-1.0,0.0,0.0,2.6,0.25,-0.5,106500
-1.0,-1.875,-1.0589390962671905,-0.06521739130434782,-1.0,-0.5897435897435898,0.0,1.1595092024539877,-0.5,-1.0,0.017693092888737667,-2.611111111111111,0.0,0.5285714285714286,0.0,0.7766714082503556,-1.9370548487246606,-0.5197594501718213,0.0,0.0,1.0,2.2,-0.25,-0.5,93900
-1.0,-0.7578125,-1.0589390962671905,-0.06521739130434782,-1.0,-0.5897435897435898,-0.23076923076923078,0.49079754601226994,0.0,-1.0,-0.5049336509016672,-2.611111111111111,0.0,-0.38571428571428573,0.0,0.7766714082503556,-1.8138430632495282,0.1400343642611684,0.0,0.0,0.0,2.2,-1.25,-0.5,75000
-1.0,-1.875,-0.8939096267190569,-0.06521739130434782,-1.0,-0.5897435897435898,0.0,0.0,-1.5,-1.0,-0.32664171486900306,-2.611111111111111,0.0,-0.38571428571428573,1.0,0.0,-1.8296706641504838,-0.7981099656357389,-2.0,0.0,1.0,2.6,1.5,-0.5,84500
-1.0,-0.7578125,-1.0589390962671905,0.06521739130434782,-1.0,-0.4358974358974359,-0.07692307692307693,0.0,0.0,-1.0,-0.5049336509016672,-2.611111111111111,0.0,-0.38571428571428573,0.0,0.7766714082503556,-1.840871735557314,0.1400343642611684,0.0,0.0,-2.0,2.2,-0.5,-0.5,75190
0.0,0.23046875,-0.04518664047151277,0.06521739130434782,-1.0,-0.4358974358974359,-0.07692307692307693,0.0,-0.5,1.0,0.22864920040830214,0.0,0.7142857142857143,-0.38571428571428573,1.0,0.0,0.4585134230230718,0.04381443298969072,0.0,0.0,0.0,0.6,-0.25,-0.5,146800
-0.5,0.7734375,-0.1512770137524558,0.08695652173913043,-1.0,-0.41025641025641024,-0.05128205128205128,0.8834355828220859,-1.0,0.0,0.751275944198707,0.2222222222222222,1.1964285714285714,0.5571428571428572,1.0,0.0,-0.07816399829548913,-0.7981099656357389,-2.0,0.0,0.0,0.7,0.25,-0.5,153500
0.0,0.1875,0.5324165029469549,0.08695652173913043,0.0,-0.41025641025641024,-0.05128205128205128,0.0,0.0,0.0,1.0575025518883974,0.0,8.476190476190476,-0.38571428571428573,2.0,0.0,1.584464600961831,-0.6331615120274914,0.0,0.0,1.0,0.6,0.75,-0.5,188000
-0.5,0.75,1.1611001964636543,0.08695652173913043,-1.0,0.02564102564102564,-0.05128205128205128,0.0,0.0,1.0,1.008506294658047,-0.3888888888888889,4.107142857142857,0.9,1.0,0.0,5.973823583125342,-0.7156357388316151,0.0,0.0,1.0,-0.6,-0.25,-0.5,196000
-0.5,0.19921875,-0.724950884086444,0.08695652173913043,-1.0,-0.41025641025641024,-0.05128205128205128,0.0,0.0,0.0,0.21776114324600204,0.0,0.0,1.5571428571428572,1.0,1.0184921763869133,-0.283435806903269,-0.4802405498281787,0.0,240.0,2.0,0.2,0.0,-0.5,157000
-0.5,-1.875,-0.5677799607072691,-0.043478260869565216,-1.0,-0.5641025641025641,0.0,0.0,-0.5,-1.0,0.5784280367471929,-1.0,0.7678571428571429,-0.38571428571428573,0.0,0.0,-0.664028733183174,-0.7981099656357389,-1.0,0.0,2.0,0.7,0.75,-0.5,138000
-0.5,0.5625,-0.6227897838899804,-0.06521739130434782,-1.0,-0.5897435897435898,0.20512820512820512,0.0,-0.5,-1.0,0.3375297720313032,-0.7777777777777778,0.6190476190476191,-0.38571428571428573,1.0,0.0,-0.5371644244232057,-0.5420962199312714,-1.0,0.0,2.0,0.7,-0.5,-0.5,129500
-1.0,-0.140625,1.0275049115913557,-0.2608695652173913,-1.0,-0.8205128205128205,-0.46153846153846156,1.2147239263803682,0.0,-1.0,0.5988431439265056,3.111111111111111,0.9047619047619048,0.15714285714285714,0.0,0.0,4.44317282522676,0.20704467353951891,0.0,0.0,-2.0,-0.6,1.25,-0.5,80000
-1.0,-0.46875,-0.4715127701375246,0.1956521739130435,-1.0,0.3333333333333333,0.20512820512820512,0.0,-1.0,-1.0,0.2640353861857775,0.05555555555555555,0.0,-0.38571428571428573,1.0,0.0,-0.4507213733487551,-0.3170103092783505,-1.0,0.0,1.0,-0.6,0.0,-0.5,129500
-0.5,0.0859375,0.18271119842829076,0.06521739130434782,-1.0,0.2564102564102564,-0.07692307692307693,0.0,0.0,-1.0,0.9785641374617217,0.0,0.0,0.24285714285714285,1.0,0.0,0.37742740609971387,-0.7981099656357389,0.0,88.0,1.0,-0.6,0.0,-0.5,135000
-0.5,-0.84375,-0.5284872298624754,0.1956521739130435,-1.0,-0.28205128205128205,0.07692307692307693,0.0,-0.5,-1.0,0.23817625042531473,0.4444444444444444,1.0,-0.38571428571428573,0.0,0.0,-0.2766177634382419,-0.33419243986254293,-1.0,0.0,2.0,-0.6,0.0,-0.5,124500
-0.5,-0.84375,-0.5284872298624754,0.21739130434782608,-1.0,-0.2564102564102564,0.10256410256410256,0.0,-1.0,-1.0,0.30622660768969034,-0.16666666666666666,1.9642857142857142,-0.38571428571428573,1.0,0.0,0.5296158763012114,-0.42010309278350516,-1.0,0.0,2.0,-0.6,-0.25,-0.5,139000
-0.5,-1.875,-0.2180746561886051,0.391304347826087,-1.0,-0.02564102564102564,0.0,0.0,-0.5,-1.0,-0.21640013610071454,-0.2777777777777778,0.0,0.014285714285714285,0.0,0.0,0.3072989590308638,0.511168384879725,0.0,0.0,0.0,-0.6,0.75,-0.5,93500
-0.5,-0.75,-0.3889980353634578,0.2391304347826087,-1.0,-0.23076923076923078,0.1282051282051282,0.0,-0.5,-1.0,0.19734603606668935,-0.3333333333333333,0.8333333333333334,-0.38571428571428573,0.0,0.0,0.24277104766542887,-0.20017182130584193,0.0,0.0,1.0,-0.6,1.5,-0.5,124500
0.0,-0.109375,0.4086444007858546,-0.41304347826086957,0.0,-1.0,-0.6410256410256411,0.17177914110429449,-0.5,-1.0,0.13201769309288874,0.0,1.6666666666666667,-0.38571428571428573,1.0,0.0,0.3840019480124186,-0.5042955326460481,-1.0,0.0,0.0,-0.6,-0.25,-1.0,149900
0.0,-0.65234375,-0.11984282907662082,-0.3695652173913043,-1.0,-0.9487179487179487,-0.5897435897435898,1.4969325153374233,-0.5,1.0,0.5471248724055802,0.9444444444444444,0.0,-0.38571428571428573,1.0,0.0,0.26371218116515494,-0.3943298969072165,-1.0,280.0,1.0,-0.6,0.5,-1.0,157500
-0.5,1.88671875,1.3988212180746562,-0.34782608695652173,-1.0,-0.9230769230769231,-0.5641025641025641,1.852760736196319,0.5,0.0,1.0289214018373596,0.0,0.0,-0.38571428571428573,0.0,0.0,0.5637060936263468,0.04381443298969072,0.0,0.0,0.0,-0.6,0.0,-1.0,169000
0.0,0.2734375,0.5992141453831041,-0.34782608695652173,-1.0,-0.9230769230769231,-0.5641025641025641,5.533742331288344,-1.0,1.0,1.005784280367472,0.0,0.0,2.3142857142857145,1.0,0.0,7.288975467218603,0.22422680412371135,-2.0,0.0,1.0,-0.6,1.0,-1.0,252000
0.5,0.1015625,1.5049115913555993,-0.08695652173913043,0.0,-0.6153846153846154,-0.2564102564102564,2.6625766871165646,1.0,0.0,-0.5049336509016672,1.2222222222222223,0.0,1.7,0.0,0.0,0.5544530346380958,2.3823024054982818,0.0,0.0,1.0,-0.6,-0.75,-1.0,192100
0.0,-0.3125,-0.5343811394891945,0.5217391304347826,0.0,0.1282051282051282,0.46153846153846156,0.0,0.0,0.0,0.4477713507995917,-0.4444444444444444,2.505952380952381,0.6428571428571429,1.0,1.0128022759601707,-0.295123881414744,-0.6039518900343642,0.0,0.0,0.0,0.2,-0.25,-1.0,183500
0.5,0.6328125,-0.1807465618860511,0.5217391304347826,0.0,0.10256410256410256,0.46153846153846156,1.7484662576687116,1.0,0.0,-0.5049336509016672,0.0,0.0,-0.38571428571428573,0.0,1.768136557610242,0.8658915200584404,0.8582474226804123,1.0,0.0,0.0,0.2,1.25,-1.0,222000
0.0,-0.22265625,-0.5972495088408645,0.4782608695652174,0.0,0.05128205128205128,0.41025641025641024,0.0,0.5,0.0,-0.5049336509016672,0.0,0.0,0.8142857142857143,0.0,1.2660028449502134,0.8744140743897242,0.5438144329896907,0.0,0.0,0.0,0.2,-1.0,-1.0,170000
0.0,-0.27734375,-0.7740667976424361,0.4782608695652174,0.0,0.07692307692307693,0.41025641025641024,0.0,0.0,0.0,0.30078257910854034,0.0,1.875,0.24285714285714285,0.0,1.1479374110953058,0.8719790588665003,-0.6280068728522337,0.0,0.0,0.0,0.2,0.25,-1.0,187500
0.0,-0.14453125,-0.518664047151277,0.5,0.0,0.07692307692307693,0.4358974358974359,0.0,0.5,0.0,-0.5049336509016672,-0.7777777777777778,1.7023809523809523,1.2714285714285714,0.0,1.3584637268847795,0.08108601692335789,0.6125429553264605,0.0,0.0,0.0,0.2,-0.25,-1.0,202000
0.0,-0.26171875,-0.555992141453831,0.5217391304347826,0.0,0.10256410256410256,0.46153846153846156,0.0,1.0,0.0,0.4668254508336169,0.1111111111111111,0.5654761904761905,0.6857142857142857,1.0,1.0085348506401137,0.42783222743044985,-0.6469072164948454,0.0,0.0,0.0,0.2,0.0,-1.0,185000
0.5,0.375,0.6031434184675835,0.6956521739130435,0.0,0.3333333333333333,0.6923076923076923,2.7975460122699385,1.5,0.0,-0.427356243620279,3.6666666666666665,1.4226190476190477,1.5,1.0,1.5220483641536273,2.417483411456748,1.495704467353952,1.0,0.0,0.0,0.2,-0.75,-1.0,320000
0.5,0.8203125,1.149312377210216,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,0.1656441717791411,0.5,0.0,-0.5049336509016672,-1.0,0.8571428571428571,0.4714285714285714,0.0,0.0,1.3170998965118403,2.071305841924399,0.0,0.0,0.0,-0.6,0.5,-1.0,240000
1.0,0.18359375,-0.021611001964636542,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,1.3251533742331287,0.5,0.0,-0.5049336509016672,-1.0,0.0,1.3142857142857143,0.0,1.4082503556187767,0.8955987094417727,1.0472508591065293,1.0,0.0,0.0,0.2,-1.25,-1.0,250000
1.0,1.25,-0.3614931237721022,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,0.0,1.0,0.0,-0.5049336509016672,0.2222222222222222,0.0,1.2714285714285714,0.0,1.2802275960170697,0.2466670725025872,0.7362542955326461,0.0,0.0,0.0,0.2,0.0,-1.0,239900
0.5,1.14453125,1.2082514734774066,0.6956521739130435,0.0,0.3333333333333333,0.6923076923076923,1.521472392638037,1.5,0.0,-0.4232732221844165,-1.4444444444444444,1.4107142857142858,0.15714285714285714,1.0,0.7283072546230441,1.0473001765386254,2.0197594501718212,0.0,115.0,0.0,0.2,-0.25,-1.0,309000
0.5,-0.2265625,-0.3889980353634578,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,0.0,1.5,0.0,-0.5049336509016672,5.555555555555555,0.0,1.042857142857143,0.0,1.6130867709815078,3.3620259329153224,0.6932989690721649,0.0,0.0,0.0,0.2,0.75,-1.0,274725
1.0,0.5390625,1.9528487229862475,0.45652173913043476,0.0,0.02564102564102564,0.38461538461538464,0.0,1.5,-1.0,-0.5049336509016672,0.0,1.0,-0.21428571428571427,0.0,0.8648648648648649,0.8907286783953248,2.7448453608247423,1.0,0.0,0.0,2.2,1.5,-1.0,270000
0.0,-0.3046875,0.1650294695481336,0.43478260869565216,0.0,0.02564102564102564,0.358974358974359,0.6871165644171779,0.0,0.0,0.4545763865260293,0.0,0.0,-0.014285714285714285,0.0,0.0,-0.3345711328909722,-0.01632302405498282,0.0,144.0,1.0,-0.6,0.25,-1.0,183500
0.0,-0.234375,-0.762278978388998,0.43478260869565216,0.0,0.02564102564102564,0.358974358974359,0.6871165644171779,0.0,0.0,0.20006805035726438,0.0,1.130952380952381,0.5142857142857142,0.0,1.143669985775249,-0.429780239849029,-0.49054982817869414,0.0,0.0,0.0,0.2,-0.25,-1.0,165600
0.5,-0.0703125,-0.2554027504911591,0.5434782608695652,0.0,0.1282051282051282,0.48717948717948717,0.0,1.0,0.0,-0.5049336509016672,-0.2777777777777778,0.0,0.014285714285714285,0.0,0.9630156472261735,-0.08912156814999696,0.8084192439862543,0.0,0.0,0.0,0.2,0.0,-1.0,176500
1.0,-0.07421875,0.2337917485265226,0.30434782608695654,0.0,-0.15384615384615385,0.20512820512820512,0.0,-0.5,-1.0,-0.5049336509016672,-2.111111111111111,0.7142857142857143,0.6142857142857143,0.0,0.0,-1.399890424301455,1.2482817869415808,-1.0,0.0,0.0,1.4,0.5,-1.0,130000
0.5,0.09375,-0.0412573673870334,0.30434782608695654,0.0,-0.15384615384615385,0.20512820512820512,0.0,-0.5,0.0,0.1687648860156516,-1.3333333333333333,2.625,0.11428571428571428,1.0,1.0,-1.0090704328240092,-0.18986254295532645,-1.0,0.0,2.0,2.2,0.0,-1.0,239000
1.0,0.328125,1.2907662082514735,0.2608695652173913,0.0,-0.20512820512820512,0.15384615384615385,0.0,-0.5,0.0,1.0575025518883974,0.0,0.6785714285714286,0.014285714285714285,1.0,0.0,-0.7029889815547574,0.22250859106529208,-1.0,0.0,0.0,1.4,1.5,-1.0,275000
1.5,0.7421875,0.6463654223968566,0.6956521739130435,1.0,0.3333333333333333,0.6666666666666666,3.6809815950920246,2.5,0.0,1.1527730520585233,-0.5,1.0833333333333333,0.14285714285714285,1.0,1.968705547652916,1.6005357034151093,-0.4888316151202749,0.0,0.0,0.0,0.2,-0.75,-1.0,457347
2.0,1.0859375,0.8703339882121808,0.717391304347826,1.0,0.3333333333333333,0.6923076923076923,4.061349693251533,2.0,0.0,-0.5049336509016672,-0.4444444444444444,1.2142857142857142,0.1,0.0,2.6486486486486487,2.097035368600475,1.827319587628866,2.0,0.0,0.0,0.2,0.75,-1.0,545224
1.5,0.76171875,0.03339882121807466,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,1.1288343558282208,2.5,0.0,-0.2259271861177271,-0.2777777777777778,1.4642857142857142,0.17142857142857143,0.0,1.9502133712660028,0.6920314117002496,0.729381443298969,1.0,0.0,0.0,0.2,0.25,-1.0,356383
1.5,0.921875,1.781925343811395,0.6956521739130435,1.0,0.3333333333333333,0.6666666666666666,1.2760736196319018,2.5,0.0,-0.17829193603266416,0.9444444444444444,1.2738095238095237,1.1571428571428573,0.0,1.2460881934566146,1.6085712546417483,2.2121993127147768,1.0,0.0,0.0,0.2,0.25,-1.0,556581
1.0,0.7265625,0.3516699410609037,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,2.8588957055214723,2.0,0.0,-0.5049336509016672,0.7777777777777778,1.9285714285714286,1.042857142857143,0.0,1.8662873399715505,0.7275826383393195,1.3221649484536082,1.0,0.0,0.0,0.2,0.25,-1.0,361919
2.0,1.0,1.5029469548133596,0.717391304347826,0.0,0.3333333333333333,0.6923076923076923,4.5030674846625764,2.5,0.0,1.1364409663150732,0.7777777777777778,1.4880952380952381,-0.38571428571428573,1.0,1.2062588904694167,1.6075972484324588,0.3084192439862543,1.0,0.0,0.0,0.2,0.25,-1.0,535000
1.5,0.703125,0.5992141453831041,0.6956521739130435,1.0,0.3333333333333333,0.6666666666666666,3.374233128834356,2.0,0.0,-0.5049336509016672,1.3333333333333333,1.619047619047619,1.0714285714285714,0.0,1.9985775248933144,1.5759420466305474,1.5902061855670102,1.0,0.0,0.0,0.2,-1.25,-1.0,401179
2.0,0.62890625,0.6699410609037328,0.717391304347826,1.0,0.3333333333333333,0.6923076923076923,6.325153374233129,2.0,0.0,-0.5049336509016672,-0.1111111111111111,1.1428571428571428,-0.38571428571428573,0.0,2.1607396870554765,1.0304985694283801,1.6245704467353952,0.0,0.0,0.0,0.2,1.0,-1.0,438780
-0.5,0.75,0.9076620825147348,-0.5434782608695652,0.0,-1.1025641025641026,0.0,0.0,0.5,0.0,-0.5049336509016672,0.0,0.7142857142857143,1.6714285714285715,0.0,1.0241820768136558,1.2934802459365677,-0.7981099656357389,-1.0,0.0,1.0,0.2,-0.25,-1.0,169000
-0.5,0.359375,-0.05697445972495088,-0.391304347826087,-1.0,-0.9743589743589743,-0.6153846153846154,0.0,-0.5,-1.0,0.9322898945219462,1.7777777777777777,1.5714285714285714,-0.38571428571428573,1.0,0.0,6.13623911852438,-0.7981099656357389,0.0,0.0,0.0,2.8,-1.25,-1.0,145000
1.5,0.14453125,1.2357563850687623,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,1.4110429447852761,0.5,0.0,1.1160258591357604,-0.4444444444444444,0.9285714285714286,0.4,1.0,0.0,-0.31728252267608203,0.10051546391752578,-1.0,0.0,0.0,1.4,0.5,-1.0,318000
1.0,1.0859375,1.455795677799607,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,1.460122699386503,0.5,0.0,1.430418509697176,0.05555555555555555,1.0714285714285714,0.6857142857142857,1.0,0.0,0.4509648749010775,-0.12457044673539519,0.0,120.0,0.0,-0.6,0.5,-1.0,319000
1.5,0.9453125,1.7976424361493124,0.6956521739130435,0.0,0.3076923076923077,0.6666666666666666,2.576687116564417,1.0,1.0,1.4222524668254508,1.2222222222222223,2.0892857142857144,1.0714285714285714,1.0,0.0,2.1454921775126317,0.0506872852233677,0.0,123.0,0.0,-0.6,0.75,-1.0,470000
0.5,-0.15625,1.0530451866404715,0.2391304347826087,0.0,0.1282051282051282,0.1282051282051282,0.0,1.0,-1.0,-0.215039128955427,1.2777777777777777,0.6428571428571429,0.2571428571428571,1.0,0.0,1.1432397881536496,0.9115120274914089,0.0,0.0,2.0,-0.6,-0.25,-1.0,202500
0.5,1.1953125,0.5736738703339882,0.32608695652173914,0.0,-0.1282051282051282,0.23076923076923078,1.0920245398773005,1.5,-1.0,0.8587955086764205,0.0,0.0,-0.38571428571428573,0.0,1.1465149359886202,1.0682413100383514,-0.7981099656357389,1.0,0.0,0.0,0.0,-1.0,-1.0,229000
0.5,0.23046875,0.7524557956777996,0.08695652173913043,0.0,0.02564102564102564,-0.05128205128205128,0.2085889570552147,1.5,0.0,0.5770670296019054,0.0,0.0,3.1857142857142855,1.0,1.1308677098150783,1.7554026906921532,-0.7981099656357389,0.0,0.0,2.0,0.2,-0.75,-1.0,235000
0.0,0.3359375,-0.5795677799607073,0.06521739130434782,0.0,-0.4358974358974359,-0.07692307692307693,0.7361963190184049,0.0,0.0,0.46410343654304187,0.0,1.8214285714285714,1.2,1.0,1.1152204836415363,2.276739514214403,-0.6537800687285223,0.0,0.0,0.0,0.2,0.25,-1.0,190000
0.0,0.3984375,0.03339882121807466,0.15217391304347827,-1.0,-0.3333333333333333,0.02564102564102564,0.7975460122699386,-0.5,0.0,0.6519224225927186,0.0,0.8333333333333334,-0.07142857142857142,1.0,0.0,0.2469105740549096,-0.5609965635738832,-1.0,0.0,1.0,0.7,0.0,-1.0,169000
0.5,0.484375,1.5461689587426326,0.32608695652173914,0.0,-0.1282051282051282,0.23076923076923078,0.6257668711656442,0.0,0.0,0.7594419870704321,0.6666666666666666,1.1726190476190477,0.17142857142857143,0.0,0.0,0.23132647470627626,0.7757731958762887,0.0,0.0,0.0,-0.6,0.0,-1.0,241500
0.5,0.0078125,-0.275049115913556,0.10869565217391304,0.0,-0.38461538461538464,-0.02564102564102564,0.4171779141104294,1.0,0.0,-0.5049336509016672,0.7222222222222222,2.380952380952381,1.1142857142857143,0.0,1.2972972972972974,0.26298167650818777,0.8256013745704467,1.0,0.0,0.0,0.2,0.25,-1.0,188900
0.0,0.515625,1.180746561886051,0.15217391304347827,0.0,-0.3333333333333333,0.02564102564102564,0.9631901840490797,0.5,0.0,0.34569581490302825,0.6111111111111112,2.2857142857142856,1.4857142857142858,1.0,0.0,0.19236622633469289,-0.7981099656357389,0.0,0.0,1.0,-0.6,-0.25,-1.0,207500
0.5,0.328125,0.6031434184675835,0.10869565217391304,1.0,-0.38461538461538464,-0.02564102564102564,1.1288343558282208,3.0,1.0,0.5702619938754678,0.6666666666666666,0.0,1.2142857142857142,1.0,1.9800853485064012,1.7634382419187922,-0.5695876288659794,2.0,440.0,0.0,0.2,0.25,-1.0,250000
0.0,-0.1796875,-0.5383104125736738,0.043478260869565216,0.0,-0.46153846153846156,-0.10256410256410256,0.0,0.0,0.0,0.2436202790064648,0.9444444444444444,1.244047619047619,2.585714285714286,1.0,1.054054054054054,0.49309064345285203,-0.5180412371134021,0.0,0.0,1.0,0.2,-1.0,-1.0,179900
0.5,0.453125,-0.003929273084479371,0.06521739130434782,-1.0,-0.4358974358974359,-0.07692307692307693,1.5460122699386503,-0.5,0.0,0.8628785301122831,0.0,2.642857142857143,-0.38571428571428573,1.0,0.0,0.11615024045778292,-0.7259450171821306,-1.0,0.0,0.0,0.7,0.25,-1.0,172000
0.5,0.23828125,-0.2455795677799607,0.6956521739130435,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.5675399795848928,0.3888888888888889,0.0,3.1285714285714286,1.0,1.9317211948790896,0.015097096243988556,-0.5025773195876289,0.0,0.0,0.0,0.2,0.0,-1.0,294323
0.0,0.01953125,0.047151277013752456,0.043478260869565216,1.0,0.1794871794871795,-0.10256410256410256,1.521472392638037,1.0,0.0,0.24089826471588976,0.7222222222222222,0.2857142857142857,0.014285714285714285,0.0,1.0896159317211949,0.26298167650818777,-0.5798969072164949,0.0,0.0,1.0,0.6,0.0,-1.0,184500
-0.5,0.05859375,-0.021611001964636542,0.043478260869565216,-1.0,-0.46153846153846156,-0.10256410256410256,0.0,0.0,-1.0,0.5675399795848928,0.5555555555555556,0.0,0.8714285714285714,1.0,0.0,0.16801607110245328,-0.33762886597938147,0.0,0.0,1.0,-0.6,0.25,-1.0,153500
0.5,0.1875,-0.49705304518664045,0.06521739130434782,0.0,-0.4358974358974359,-0.07692307692307693,0.0,1.0,0.0,-0.24089826471588976,0.5555555555555556,0.0,0.014285714285714285,0.0,1.1834992887624467,0.16801607110245328,0.2981099656357388,1.0,259.0,0.0,0.2,-0.75,-1.0,162900
0.0,0.015625,0.4400785854616896,0.021739130434782608,-1.0,0.15384615384615385,-0.1282051282051282,0.6073619631901841,-0.5,0.0,0.3974140864239537,0.5555555555555556,1.5773809523809523,-0.38571428571428573,1.0,0.0,0.16801607110245328,-0.7981099656357389,0.0,0.0,1.0,-0.6,-1.25,-1.0,181000
0.0,-0.0703125,0.03536345776031434,0.021739130434782608,0.0,-0.48717948717948717,-0.1282051282051282,1.0797546012269938,0.0,-1.0,0.5226267437904049,0.6666666666666666,1.755952380952381,0.8142857142857143,0.0,0.0,0.13392585377731783,-0.20017182130584193,0.0,0.0,1.0,-0.6,0.0,-1.0,155000
-0.5,-0.70703125,0.021611001964636542,-0.08695652173913043,-1.0,-0.6153846153846154,-0.2564102564102564,0.0,0.0,-1.0,-0.40285811500510377,0.0,1.4285714285714286,0.07142857142857142,1.0,0.0,1.5632799659097827,-0.4029209621993127,0.0,0.0,0.0,-0.6,-0.75,-1.0,138800
-1.0,-0.78125,-0.43418467583497056,-0.06521739130434782,-1.0,-0.5897435897435898,-0.1794871794871795,0.0,-0.5,-1.0,-0.5049336509016672,0.16666666666666666,0.0,-0.38571428571428573,0.0,0.0,-0.02361965057527242,0.686426116838488,0.0,0.0,0.0,-0.6,0.25,-1.0,116050
-1.0,-1.875,-0.44597249508840864,-0.043478260869565216,-1.0,-0.5641025641025641,0.0,0.0,-0.5,-1.0,0.3307247363048656,0.0,0.0,-0.38571428571428573,0.0,0.0,-0.32263955682717477,-0.3788659793814433,0.0,0.0,-1.0,-0.6,0.0,-1.0,88000
-1.0,0.375,-0.41453831041257366,-0.043478260869565216,-1.0,-0.5641025641025641,0.41025641025641024,0.0,-0.5,-1.0,-0.477713507995917,-0.4444444444444444,0.375,-0.38571428571428573,0.0,0.0,-0.5478784927253911,-0.41323024054982815,0.0,0.0,-1.0,-0.6,-0.75,-1.0,97500
0.0,0.24609375,0.656188605108055,0.6304347826086957,0.0,0.23076923076923078,0.5897435897435898,0.0,-1.0,-1.0,0.7893841442667574,-2.3333333333333335,1.1666666666666667,0.5857142857142857,1.0,0.0,-0.16485055092226214,0.12285223367697594,-1.0,0.0,0.0,1.4,0.75,-1.0,190000
