Customer_ID,Invoice_ID,Document_Date,Due_Date,Clearing_Date,Amount,is_late
Customer_782,INV100855,2023-05-26,2023-06-21,2023-07-10,2156.54,1
Customer_169,INV100887,2023-04-24,2023-06-15,2023-06-24,2104.39,1
Customer_742,INV100766,2023-06-23,2023-07-25,2023-08-08,9422.17,1
Customer_625,INV101225,2023-11-20,2024-01-15,2024-02-04,7257.51,1
Customer_993,INV100170,2023-06-05,2023-07-21,2023-08-12,1090.66,1
Customer_9447,INV101157,2023-12-09,2024-02-05,2024-03-05,4732.88,1
Customer_4112,INV100270,2023-07-05,2023-08-22,2023-09-02,1645.11,1
Customer_8361,INV100473,2023-05-03,2023-06-29,2023-06-28,3670.4,0
Customer_5741,INV100232,2023-08-04,2023-10-01,2023-10-05,7209.0,1
Customer_6754,INV100460,2023-02-28,2023-04-12,2023-04-14,3475.49,1
Customer_8403,INV100190,2023-10-02,2023-10-19,2023-11-05,9693.95,1
Customer_381,INV100815,2023-08-14,2023-09-10,2023-09-21,2693.32,1
Customer_2586,INV100550,2023-09-29,2023-11-04,2023-11-16,7520.87,1
Customer_2611,INV101468,2023-08-19,2023-09-08,2023-09-12,2520.75,1
Customer_7396,INV100363,2023-02-23,2023-04-20,2023-05-19,8341.38,1
Customer_4836,INV101106,2023-12-10,2024-01-16,2024-01-25,3457.11,1
Customer_1084,INV100405,2023-01-09,2023-03-05,2023-03-02,1428.54,0
Customer_4502,INV100949,2023-12-09,2024-01-15,2024-02-09,9860.21,1
Customer_2954,INV101335,2023-11-02,2023-12-21,2023-12-17,4964.7,0
Customer_3172,INV101372,2023-07-30,2023-09-08,2023-09-07,5661.68,0
Customer_3404,INV100510,2023-01-29,2023-02-18,2023-03-02,4043.29,1
Customer_9030,INV100572,2023-02-28,2023-03-26,2023-04-12,7361.86,1
Customer_3011,INV101446,2023-07-01,2023-07-31,2023-08-11,9316.74,1
Customer_8313,INV100180,2023-12-30,2024-01-26,2024-02-03,6261.6,1
Customer_809,INV101193,2023-08-09,2023-10-02,2023-10-26,2560.5,1
Customer_9459,INV101112,2023-09-07,2023-11-05,2023-11-03,9898.08,0
Customer_603,INV101152,2023-02-18,2023-03-31,2023-04-20,9615.85,1
Customer_5250,INV100587,2023-09-19,2023-10-25,2023-10-28,9251.87,1
Customer_4604,INV101439,2023-07-30,2023-08-30,2023-09-21,3308.68,1
Customer_416,INV100231,2023-11-10,2023-12-27,2024-01-20,4602.11,1
Customer_7162,INV101340,2023-07-19,2023-09-02,2023-09-11,3922.11,1
Customer_5968,INV100842,2023-07-25,2023-09-11,2023-10-06,7830.21,1
Customer_4294,INV101056,2023-09-06,2023-09-29,2023-10-06,7320.69,1
Customer_6830,INV100145,2023-04-29,2023-06-21,2023-07-03,2187.85,1
Customer_8107,INV100862,2023-03-01,2023-04-13,2023-05-05,2957.16,1
Customer_95,INV101160,2023-10-17,2023-11-30,2023-12-24,8955.03,1
Customer_958,INV100230,2023-09-16,2023-10-06,2023-10-17,3702.03,1
Customer_447,INV100933,2023-08-03,2023-09-28,2023-10-21,2065.57,1
Customer_7601,INV100255,2023-04-26,2023-06-23,2023-06-30,7083.03,1
Customer_6454,INV101087,2023-10-06,2023-10-22,2023-10-21,1879.33,0
Customer_316,INV100650,2023-08-11,2023-09-11,2023-09-23,8513.22,1
Customer_5853,INV100275,2023-10-20,2023-11-10,2023-11-17,1841.09,1
Customer_655,INV100621,2023-11-12,2023-12-23,2024-01-09,2217.05,1
Customer_8539,INV101435,2023-02-27,2023-04-07,2023-04-28,8387.04,1
Customer_9129,INV101349,2023-06-14,2023-07-27,2023-07-30,1260.83,1
Customer_2886,INV101086,2023-07-21,2023-08-10,2023-08-07,3350.14,0
Customer_3145,INV100085,2023-02-18,2023-03-25,2023-04-08,4583.89,1
Customer_47,INV100742,2023-01-29,2023-03-20,2023-04-18,4128.72,1
Customer_794,INV100274,2023-03-08,2023-04-24,2023-05-18,5193.5,1
Customer_4181,INV101259,2023-05-05,2023-05-20,2023-06-13,8390.28,1
Customer_3662,INV100268,2023-10-18,2023-11-28,2023-11-23,1454.68,0
Customer_6060,INV100578,2023-02-10,2023-03-18,2023-03-30,3357.36,1
Customer_2771,INV100737,2023-02-24,2023-04-23,2023-04-20,7506.24,0
Customer_567,INV100687,2023-11-27,2023-12-25,2024-01-05,1889.86,1
Customer_5572,INV100445,2023-12-08,2024-01-05,2024-01-19,8052.74,1
Customer_4822,INV100249,2023-09-23,2023-10-16,2023-10-28,5918.7,1
Customer_1220,INV101402,2023-10-15,2023-12-01,2023-12-08,2937.09,1
Customer_6309,INV101139,2023-03-27,2023-04-12,2023-04-17,4996.58,1
Customer_8868,INV100358,2023-10-21,2023-11-18,2023-11-26,5201.3,1
Customer_4511,INV100588,2023-03-30,2023-05-13,2023-05-21,8657.22,1
Customer_2036,INV101383,2023-08-15,2023-10-04,2023-10-20,3067.85,1
Customer_4625,INV100032,2023-05-19,2023-06-18,2023-07-09,7023.98,1
Customer_2455,INV101037,2023-11-16,2023-12-09,2023-12-12,4807.33,1
Customer_1509,INV100245,2023-03-08,2023-04-20,2023-05-08,5660.61,1
Customer_5653,INV100013,2023-03-06,2023-04-07,2023-04-27,6812.11,1
Customer_1957,INV101003,2023-07-18,2023-08-06,2023-08-05,8808.8,0
Customer_5910,INV100179,2023-04-16,2023-05-01,2023-05-04,3670.46,1
Customer_8824,INV101217,2023-12-12,2024-01-13,2024-02-09,3214.89,1
Customer_624,INV100487,2023-01-25,2023-02-17,2023-02-18,1173.87,1
Customer_4900,INV100691,2023-04-05,2023-05-15,2023-05-23,6697.62,1
Customer_9974,INV101043,2023-09-21,2023-10-27,2023-11-13,7831.47,1
Customer_3703,INV100929,2023-08-31,2023-10-22,2023-10-19,2785.21,0
Customer_850,INV100798,2023-01-18,2023-02-20,2023-03-19,7408.49,1
Customer_8946,INV100797,2023-10-13,2023-12-03,2023-12-24,6096.8,1
Customer_4252,INV101136,2023-05-16,2023-06-22,2023-07-18,6800.63,1
Customer_6292,INV100130,2023-08-15,2023-09-22,2023-09-25,4646.41,1
Customer_6466,INV101283,2023-03-11,2023-03-30,2023-04-12,3632.27,1
Customer_3279,INV100760,2023-08-16,2023-09-05,2023-09-14,4253.06,1
Customer_5914,INV101462,2023-08-25,2023-10-05,2023-10-31,5425.41,1
Customer_7058,INV100172,2023-11-18,2023-12-08,2024-01-05,4730.03,1
Customer_2045,INV100397,2023-05-27,2023-06-29,2023-07-01,8310.66,1
Customer_6765,INV100476,2023-07-23,2023-08-16,2023-08-24,6728.24,1
Customer_1608,INV100872,2023-04-17,2023-06-12,2023-06-18,6156.94,1
Customer_1482,INV101280,2023-04-09,2023-05-12,2023-05-27,9622.78,1
Customer_2627,INV100176,2023-05-17,2023-06-13,2023-06-18,3070.77,1
Customer_6768,INV101020,2023-06-07,2023-07-01,2023-07-17,2361.19,1
Customer_1655,INV100941,2023-01-15,2023-03-13,2023-03-13,8966.07,0
Customer_2913,INV100562,2023-02-18,2023-04-01,2023-03-28,8544.65,0
Customer_2701,INV101214,2023-11-09,2023-12-27,2024-01-09,4799.4,1
Customer_8849,INV100403,2023-03-13,2023-04-19,2023-04-25,2606.36,1
Customer_7736,INV101476,2023-10-25,2023-11-11,2023-11-12,8651.9,1
Customer_1123,INV100113,2023-03-30,2023-04-26,2023-04-25,2766.58,0
Customer_1941,INV100998,2023-12-14,2024-01-31,2024-02-19,1330.16,1
Customer_7484,INV101384,2023-01-25,2023-02-14,2023-02-26,1320.45,1
Customer_4983,INV100406,2023-10-08,2023-12-02,2023-12-02,9632.18,0
Customer_5561,INV101321,2023-03-24,2023-04-10,2023-04-06,5290.41,0
Customer_9161,INV100688,2023-05-17,2023-07-14,2023-07-22,2053.97,1
Customer_3481,INV101113,2023-04-24,2023-05-13,2023-06-02,6417.89,1
Customer_8181,INV100134,2023-12-07,2023-12-30,2024-01-10,6803.55,1
Customer_3053,INV101264,2023-05-14,2023-06-25,2023-07-16,3378.2,1
Customer_7315,INV100875,2023-08-22,2023-09-22,2023-10-01,5176.63,1
Customer_7850,INV100107,2023-03-06,2023-04-16,2023-04-14,4701.3,0
Customer_1597,INV100532,2023-12-13,2024-01-06,2024-01-22,3000.62,1
Customer_9729,INV101093,2023-06-11,2023-07-22,2023-08-04,6634.54,1
Customer_3184,INV101404,2023-02-28,2023-03-30,2023-04-02,5674.87,1
Customer_9202,INV100204,2023-03-21,2023-04-12,2023-04-26,2463.88,1
Customer_1090,INV100308,2023-11-30,2023-12-20,2023-12-21,3264.39,1
Customer_3334,INV100747,2023-01-05,2023-02-17,2023-03-03,7272.94,1
Customer_6794,INV101125,2023-03-24,2023-05-02,2023-05-17,3474.72,1
Customer_2110,INV100920,2023-11-04,2023-12-16,2024-01-09,9930.24,1
Customer_76,INV100459,2023-12-02,2024-01-17,2024-02-07,1345.9,1
Customer_6977,INV100485,2023-12-05,2023-12-23,2023-12-27,5894.19,1
Customer_7086,INV100967,2023-07-16,2023-09-11,2023-09-27,2478.68,1
Customer_2664,INV100437,2023-09-25,2023-11-19,2023-11-25,7699.73,1
Customer_292,INV101082,2023-01-31,2023-03-02,2023-03-16,7657.33,1
Customer_212,INV101365,2023-06-14,2023-07-14,2023-07-25,4821.05,1
Customer_5332,INV101018,2023-08-10,2023-09-28,2023-10-20,8186.45,1
Customer_8965,INV100177,2023-07-08,2023-08-23,2023-09-19,3303.83,1
Customer_1470,INV101197,2023-09-16,2023-10-02,2023-10-25,2407.36,1
Customer_7886,INV101047,2023-05-29,2023-06-13,2023-06-23,8021.73,1
Customer_2619,INV101454,2023-12-22,2024-01-11,2024-01-30,9404.36,1
Customer_4819,INV100046,2023-10-15,2023-11-22,2023-12-08,7292.88,1
Customer_7535,INV100851,2023-07-24,2023-08-21,2023-09-04,7329.75,1
Customer_4151,INV100727,2023-01-15,2023-03-10,2023-03-30,2036.48,1
Customer_7333,INV100658,2023-11-26,2024-01-04,2023-12-31,8123.4,0
Customer_1618,INV100819,2023-02-23,2023-03-20,2023-03-29,7517.89,1
Customer_1513,INV100043,2023-05-08,2023-07-03,2023-07-14,7043.12,1
Customer_4993,INV100052,2023-03-01,2023-04-28,2023-05-12,6920.96,1
Customer_8235,INV100845,2023-10-18,2023-12-03,2023-12-23,7306.34,1
Customer_4436,INV101156,2023-09-07,2023-09-29,2023-09-29,1917.02,0
Customer_6213,INV100501,2023-05-15,2023-06-23,2023-06-21,1009.78,0
Customer_7692,INV101244,2023-12-20,2024-01-11,2024-01-20,9877.02,1
Customer_7220,INV100645,2023-12-05,2023-12-22,2024-01-05,3422.89,1
Customer_1795,INV100549,2023-11-29,2023-12-17,2024-01-08,1350.06,1
Customer_5544,INV100618,2023-12-25,2024-02-01,2024-02-28,6199.87,1
Customer_7888,INV101083,2023-05-18,2023-06-17,2023-06-25,8836.54,1
Customer_2213,INV100482,2023-06-26,2023-07-23,2023-08-11,1279.85,1
Customer_9993,INV100829,2023-01-25,2023-03-13,2023-04-09,1209.58,1
Customer_3149,INV101224,2023-10-05,2023-11-17,2023-11-24,1254.92,1
Customer_5170,INV100495,2023-04-21,2023-06-18,2023-07-05,4132.63,1
Customer_4362,INV100649,2023-04-05,2023-05-26,2023-06-08,4821.15,1
Customer_4338,INV100648,2023-07-30,2023-09-26,2023-10-13,9734.97,1
Customer_8178,INV100075,2023-08-22,2023-10-16,2023-10-15,2658.25,0
Customer_9436,INV101391,2023-06-29,2023-08-23,2023-08-27,2881.76,1
Customer_932,INV100856,2023-10-28,2023-11-13,2023-11-11,1789.61,0
Customer_4414,INV100981,2023-04-15,2023-04-30,2023-05-24,9137.52,1
Customer_960,INV100711,2023-09-06,2023-10-08,2023-10-28,3513.86,1
Customer_6906,INV100601,2023-07-29,2023-09-25,2023-10-23,6882.72,1
Customer_4071,INV100119,2023-08-02,2023-09-16,2023-09-26,9993.97,1
Customer_6161,INV100717,2023-10-21,2023-12-14,2023-12-24,4614.67,1
Customer_1901,INV101044,2023-10-12,2023-11-08,2023-11-15,1611.33,1
Customer_3238,INV100393,2023-07-18,2023-08-21,2023-08-29,2326.17,1
Customer_5764,INV100947,2023-07-20,2023-08-25,2023-08-26,5964.9,1
Customer_4613,INV100243,2023-12-04,2024-01-20,2024-01-18,7795.73,0
Customer_9233,INV100634,2023-07-27,2023-08-23,2023-09-06,6383.27,1
Customer_7471,INV100731,2023-10-26,2023-11-16,2023-12-13,5879.84,1
Customer_4098,INV100623,2023-11-26,2023-12-20,2024-01-09,2716.79,1
Customer_637,INV100741,2023-11-14,2023-12-18,2023-12-20,2229.61,1
Customer_4367,INV100411,2023-08-21,2023-10-02,2023-10-05,5486.63,1
Customer_9411,INV100310,2023-02-13,2023-03-25,2023-04-11,7486.01,1
Customer_4100,INV101481,2023-02-19,2023-04-06,2023-04-23,1607.98,1
Customer_7371,INV101341,2023-08-04,2023-09-24,2023-10-20,7664.67,1
Customer_5639,INV101111,2023-07-11,2023-07-26,2023-08-18,6261.48,1
Customer_3526,INV100449,2023-09-27,2023-11-06,2023-11-19,8375.33,1
Customer_2167,INV101310,2023-05-14,2023-06-03,2023-07-01,2128.43,1
Customer_8520,INV100710,2023-10-25,2023-11-28,2023-12-02,4532.07,1
Customer_9312,INV100825,2023-11-13,2023-12-11,2023-12-26,6146.94,1
Customer_6271,INV101409,2023-03-22,2023-04-08,2023-04-25,9518.52,1
Customer_7454,INV100712,2023-03-17,2023-04-01,2023-04-22,9382.69,1
Customer_8243,INV100027,2023-08-06,2023-08-28,2023-09-01,5444.52,1
Customer_1208,INV100462,2023-10-02,2023-11-11,2023-11-06,3645.01,0
Customer_7825,INV100097,2023-05-19,2023-07-01,2023-07-26,7407.58,1
Customer_5576,INV101057,2023-07-31,2023-08-17,2023-09-04,9702.56,1
Customer_9873,INV100654,2023-07-25,2023-08-18,2023-08-14,5398.36,0
Customer_2673,INV100400,2023-07-22,2023-09-10,2023-09-30,4901.91,1
Customer_2178,INV101099,2023-11-22,2023-12-13,2024-01-04,5787.02,1
Customer_7932,INV100211,2023-07-25,2023-09-01,2023-09-26,9335.42,1
Customer_3501,INV100286,2023-08-21,2023-10-03,2023-10-12,1620.89,1
Customer_6481,INV101323,2023-11-08,2023-12-16,2023-12-27,7515.86,1
Customer_5100,INV100475,2023-01-01,2023-02-03,2023-01-29,1093.27,0
Customer_7811,INV100672,2023-09-14,2023-10-11,2023-10-24,1716.55,1
Customer_1501,INV100956,2023-02-20,2023-03-26,2023-03-30,3302.95,1
Customer_3570,INV100072,2023-10-08,2023-10-28,2023-11-19,6896.55,1
Customer_1963,INV100026,2023-04-21,2023-05-29,2023-05-26,4982.59,0
Customer_7204,INV100410,2023-01-20,2023-02-22,2023-03-11,1107.14,1
Customer_6442,INV100246,2023-04-23,2023-05-29,2023-06-02,9016.71,1
Customer_7618,INV100276,2023-10-12,2023-10-27,2023-10-24,7361.38,0
Customer_3047,INV100627,2023-10-19,2023-11-11,2023-11-19,4451.17,1
Customer_8355,INV100551,2023-02-10,2023-03-18,2023-03-31,6806.23,1
Customer_1472,INV100474,2023-02-02,2023-02-19,2023-03-20,8577.78,1
Customer_4374,INV101332,2023-11-12,2024-01-09,2024-01-25,8268.0,1
Customer_5979,INV101143,2023-06-29,2023-07-14,2023-07-30,5144.75,1
Customer_6561,INV100917,2023-12-25,2024-01-13,2024-01-15,1256.35,1
Customer_2412,INV100858,2023-06-18,2023-07-06,2023-07-18,8699.6,1
Customer_4562,INV101247,2023-01-05,2023-01-20,2023-01-19,5868.75,0
Customer_743,INV101222,2023-02-11,2023-03-14,2023-03-16,4879.74,1
Customer_7921,INV101381,2023-02-04,2023-03-26,2023-04-05,8908.75,1
Customer_2109,INV101413,2023-11-18,2024-01-07,2024-01-25,4392.06,1
Customer_8933,INV100574,2023-09-25,2023-10-26,2023-11-03,2335.13,1
Customer_1862,INV100106,2023-08-14,2023-09-08,2023-09-06,6010.92,0
Customer_4321,INV100258,2023-09-17,2023-10-09,2023-10-07,3166.05,0
Customer_3146,INV101115,2023-09-28,2023-10-17,2023-10-13,7539.44,0
Customer_7821,INV100250,2023-11-16,2023-12-24,2024-01-04,5553.69,1
Customer_1741,INV101053,2023-12-02,2024-01-03,2024-01-18,5746.62,1
Customer_763,INV101322,2023-04-03,2023-05-29,2023-06-09,9284.25,1
Customer_4003,INV100112,2023-07-23,2023-08-24,2023-08-22,8350.91,0
Customer_3776,INV101071,2023-10-14,2023-11-14,2023-12-12,2696.39,1
Customer_9857,INV100782,2023-03-11,2023-04-13,2023-04-22,3019.3,1
Customer_3458,INV101097,2023-05-05,2023-06-10,2023-06-18,9417.43,1
Customer_5323,INV100070,2023-08-04,2023-09-04,2023-09-19,1960.81,1
Customer_5269,INV100154,2023-02-06,2023-02-21,2023-02-28,6828.27,1
Customer_487,INV100205,2023-01-11,2023-02-08,2023-03-04,4669.66,1
Customer_2516,INV100834,2023-06-15,2023-08-06,2023-08-14,4015.99,1
Customer_3448,INV101179,2023-10-19,2023-12-15,2023-12-17,8340.25,1
Customer_2753,INV100066,2023-02-25,2023-03-27,2023-04-22,7498.19,1
Customer_7072,INV100555,2023-08-17,2023-10-03,2023-10-10,9889.04,1
Customer_2252,INV100876,2023-07-03,2023-08-11,2023-08-06,5050.26,0
Customer_5735,INV100629,2023-05-23,2023-06-20,2023-06-26,4425.28,1
Customer_554,INV101490,2023-12-21,2024-01-13,2024-02-09,7066.21,1
Customer_4113,INV100620,2023-11-27,2023-12-24,2024-01-10,4907.97,1
Customer_3889,INV101451,2023-07-21,2023-08-31,2023-09-29,9778.94,1
Customer_3933,INV101174,2023-07-04,2023-07-23,2023-08-12,3911.77,1
Customer_5094,INV100953,2023-12-24,2024-01-08,2024-02-02,4439.03,1
Customer_2894,INV100073,2023-09-14,2023-10-17,2023-10-31,5564.84,1
Customer_5635,INV100305,2023-05-27,2023-06-22,2023-07-07,3273.05,1
Customer_4102,INV100725,2023-04-26,2023-05-15,2023-05-11,8052.0,0
Customer_9745,INV101005,2023-01-24,2023-03-12,2023-03-29,1761.64,1
Customer_2273,INV101195,2023-11-27,2024-01-21,2024-02-18,3945.82,1
Customer_2316,INV100552,2023-04-08,2023-05-29,2023-06-24,3541.29,1
Customer_4477,INV100945,2023-02-18,2023-03-13,2023-04-01,2617.24,1
Customer_7949,INV101007,2023-11-20,2023-12-18,2023-12-26,5655.58,1
Customer_4710,INV101046,2023-02-10,2023-03-06,2023-03-14,9974.84,1
Customer_4549,INV101417,2023-10-20,2023-11-30,2023-12-01,1939.12,1
Customer_795,INV100378,2023-11-17,2024-01-11,2024-01-27,8795.16,1
Customer_1760,INV100048,2023-03-05,2023-04-05,2023-04-20,4697.28,1
Customer_9871,INV100563,2023-07-20,2023-08-13,2023-09-06,7580.92,1
Customer_3284,INV101230,2023-11-06,2024-01-04,2024-01-25,6155.73,1
Customer_4751,INV100260,2023-09-30,2023-11-24,2023-12-22,4557.29,1
Customer_1046,INV101218,2023-09-02,2023-09-30,2023-10-01,7112.78,1
Customer_2473,INV100976,2023-10-07,2023-11-04,2023-11-04,3380.25,0
Customer_6021,INV100854,2023-05-24,2023-06-28,2023-07-19,9439.78,1
Customer_5234,INV100556,2023-11-13,2024-01-10,2024-01-27,5260.91,1
Customer_6200,INV100615,2023-07-14,2023-09-10,2023-09-05,3284.93,0
Customer_8611,INV101140,2023-10-22,2023-11-29,2023-12-24,1578.91,1
Customer_3034,INV101306,2023-10-09,2023-11-11,2023-12-07,1155.93,1
Customer_8127,INV100053,2023-09-14,2023-11-12,2023-11-13,1575.2,1
Customer_7952,INV100122,2023-07-05,2023-09-01,2023-09-02,7656.28,1
Customer_5019,INV100101,2023-10-07,2023-11-08,2023-12-05,5043.66,1
Customer_8076,INV100215,2023-05-03,2023-06-21,2023-07-12,1833.0,1
Customer_8421,INV101274,2023-12-26,2024-02-14,2024-02-20,1236.31,1
Customer_5183,INV100214,2023-12-03,2024-01-01,2024-01-25,9215.55,1
Customer_2823,INV100695,2023-02-28,2023-03-22,2023-03-25,7822.66,1
Customer_7930,INV100185,2023-11-09,2023-12-25,2024-01-20,8724.78,1
Customer_131,INV100612,2023-06-12,2023-07-29,2023-08-08,9433.8,1
Customer_330,INV100528,2023-02-19,2023-03-08,2023-03-19,2326.28,1
Customer_6076,INV101120,2023-04-05,2023-05-10,2023-05-25,5210.76,1
Customer_8749,INV101395,2023-03-12,2023-03-30,2023-04-19,8008.64,1
Customer_6062,INV100682,2023-04-17,2023-05-17,2023-06-10,6713.53,1
Customer_5938,INV100396,2023-01-21,2023-02-22,2023-02-21,8038.81,0
Customer_1672,INV100972,2023-05-07,2023-06-01,2023-06-11,9765.42,1
Customer_4397,INV100774,2023-02-02,2023-03-22,2023-04-19,3271.98,1
Customer_5012,INV101141,2023-10-06,2023-11-06,2023-11-18,8161.29,1
Customer_8999,INV101072,2023-05-10,2023-06-11,2023-06-21,8253.58,1
Customer_1458,INV101388,2023-12-01,2024-01-22,2024-02-10,6286.22,1
Customer_9096,INV100635,2023-06-13,2023-07-18,2023-07-27,4926.25,1
Customer_5550,INV100817,2023-03-12,2023-03-31,2023-04-24,8275.44,1
Customer_4139,INV100594,2023-07-26,2023-09-12,2023-10-08,4941.38,1
Customer_5648,INV100826,2023-10-27,2023-12-25,2024-01-16,3750.07,1
Customer_1402,INV101293,2023-06-24,2023-08-12,2023-09-06,7576.05,1
Customer_5766,INV100446,2023-01-19,2023-02-10,2023-03-11,3716.55,1
Customer_3723,INV100050,2023-07-21,2023-08-30,2023-09-05,9524.52,1
Customer_3790,INV100203,2023-10-16,2023-11-13,2023-12-10,9331.67,1
Customer_3834,INV100256,2023-02-20,2023-04-12,2023-04-18,9942.72,1
Customer_6690,INV100302,2023-11-12,2023-12-11,2023-12-28,6359.31,1
Customer_9833,INV100724,2023-12-04,2024-01-01,2024-01-22,9891.94,1
Customer_1418,INV100662,2023-10-06,2023-11-10,2023-11-06,1790.8,0
Customer_6727,INV100233,2023-07-02,2023-08-03,2023-09-01,9154.88,1
Customer_4058,INV100433,2023-02-06,2023-04-05,2023-04-15,3138.53,1
Customer_2522,INV100497,2023-08-19,2023-10-16,2023-10-22,6361.13,1
Customer_4932,INV101300,2023-12-21,2024-02-08,2024-02-11,9092.31,1
Customer_708,INV101333,2023-11-22,2023-12-19,2024-01-10,1484.76,1
Customer_106,INV100165,2023-06-22,2023-07-09,2023-07-30,1733.41,1
Customer_2249,INV100021,2023-07-06,2023-08-16,2023-09-05,8998.72,1
Customer_8650,INV101210,2023-08-23,2023-10-18,2023-10-31,6302.05,1
Customer_1897,INV101150,2023-03-07,2023-03-24,2023-03-20,1863.6,0
Customer_7234,INV101158,2023-12-20,2024-01-05,2024-02-03,8709.15,1
Customer_9149,INV100128,2023-06-09,2023-08-07,2023-08-29,4922.56,1
Customer_93,INV101075,2023-08-29,2023-10-05,2023-10-25,3190.09,1
Customer_5970,INV100123,2023-01-31,2023-03-14,2023-03-09,3228.57,0
Customer_789,INV100820,2023-09-02,2023-09-27,2023-10-05,4296.96,1
Customer_6409,INV100580,2023-01-07,2023-02-23,2023-03-05,9313.2,1
Customer_2067,INV100164,2023-03-22,2023-05-16,2023-05-23,1541.98,1
Customer_5331,INV100931,2023-03-29,2023-04-16,2023-04-18,3540.06,1
Customer_7653,INV100796,2023-12-14,2024-01-05,2024-01-08,8786.72,1
Customer_3314,INV100768,2023-07-30,2023-09-21,2023-10-20,7378.49,1
Customer_2254,INV100359,2023-05-02,2023-06-27,2023-06-24,8746.54,0
Customer_9445,INV100284,2023-06-25,2023-08-07,2023-08-20,6674.12,1
Customer_9277,INV101168,2023-12-20,2024-01-13,2024-01-18,7176.25,1
Customer_3094,INV101251,2023-05-13,2023-06-22,2023-07-12,1764.73,1
Customer_4801,INV100900,2023-01-26,2023-02-15,2023-02-27,9560.32,1
Customer_2184,INV100630,2023-08-23,2023-10-04,2023-10-27,1166.93,1
Customer_8773,INV100674,2023-01-22,2023-02-14,2023-03-04,6304.39,1
Customer_388,INV100352,2023-04-07,2023-05-06,2023-05-13,3868.08,1
Customer_8137,INV100622,2023-10-23,2023-11-14,2023-11-23,3454.09,1
Customer_6501,INV100216,2023-05-14,2023-06-21,2023-07-11,7495.2,1
Customer_4067,INV100896,2023-08-09,2023-09-05,2023-10-04,3575.68,1
Customer_5609,INV100963,2023-04-21,2023-05-12,2023-06-09,6868.54,1
Customer_5802,INV100965,2023-05-22,2023-07-03,2023-06-29,5667.54,0
Customer_5306,INV100966,2023-12-22,2024-02-19,2024-03-14,7912.67,1
Customer_222,INV101223,2023-04-20,2023-06-08,2023-06-14,4612.02,1
Customer_7415,INV100877,2023-07-04,2023-08-19,2023-08-15,6253.79,0
Customer_7475,INV101428,2023-11-09,2024-01-05,2024-01-21,8619.89,1
Customer_6209,INV101312,2023-01-08,2023-02-18,2023-03-05,1286.1,1
Customer_9696,INV100493,2023-04-05,2023-05-10,2023-06-05,3856.35,1
Customer_5493,INV101029,2023-12-28,2024-02-14,2024-02-10,9777.65,0
Customer_1805,INV101286,2023-02-28,2023-04-16,2023-05-07,2879.56,1
Customer_4381,INV100234,2023-02-26,2023-03-28,2023-04-12,2176.54,1
Customer_1190,INV100708,2023-07-08,2023-08-11,2023-08-26,6010.47,1
Customer_8191,INV100930,2023-12-15,2024-02-04,2024-02-27,7737.26,1
Customer_7281,INV101108,2023-01-12,2023-02-27,2023-03-28,8451.41,1
Customer_3151,INV100961,2023-06-04,2023-07-10,2023-08-06,4455.45,1
Customer_6843,INV100104,2023-03-21,2023-05-08,2023-05-23,7871.52,1
Customer_3045,INV100927,2023-05-07,2023-06-24,2023-07-03,1722.85,1
Customer_8084,INV101494,2023-10-24,2023-12-19,2024-01-01,1740.64,1
Customer_8731,INV100354,2023-05-05,2023-07-03,2023-07-23,6706.69,1
Customer_9038,INV100535,2023-01-17,2023-02-17,2023-02-18,1426.59,1
Customer_7548,INV100343,2023-11-23,2023-12-14,2023-12-15,9621.84,1
Customer_6482,INV100706,2023-10-15,2023-12-06,2023-12-31,6048.61,1
Customer_8819,INV100239,2023-09-14,2023-10-27,2023-11-03,7200.6,1
Customer_6231,INV100068,2023-09-25,2023-10-18,2023-11-11,2212.48,1
Customer_1793,INV101048,2023-07-23,2023-09-07,2023-09-27,3615.07,1
Customer_323,INV101369,2023-07-31,2023-08-19,2023-08-31,8411.06,1
Customer_9495,INV100895,2023-04-20,2023-05-16,2023-05-14,7105.24,0
Customer_3351,INV101308,2023-11-07,2023-12-03,2023-12-23,2911.73,1
Customer_4519,INV101104,2023-01-21,2023-03-09,2023-04-05,6079.05,1
Customer_6006,INV101385,2023-08-22,2023-09-21,2023-10-07,8240.79,1
Customer_9909,INV100414,2023-01-17,2023-02-04,2023-02-02,3029.12,0
Customer_7907,INV100206,2023-09-11,2023-09-26,2023-09-25,8479.33,0
Customer_50,INV100902,2023-08-04,2023-09-27,2023-09-22,4863.89,0
Customer_7749,INV100575,2023-09-17,2023-10-29,2023-11-10,7895.1,1
Customer_4963,INV100570,2023-11-29,2023-12-21,2024-01-10,7160.28,1
Customer_9975,INV100730,2023-04-29,2023-06-27,2023-06-26,1639.01,0
Customer_2602,INV100743,2023-01-22,2023-02-12,2023-03-06,9686.27,1
Customer_6100,INV100514,2023-08-17,2023-09-10,2023-09-19,3914.66,1
Customer_9410,INV101021,2023-09-16,2023-10-19,2023-10-20,1164.41,1
Customer_6688,INV101041,2023-06-12,2023-07-12,2023-07-14,6286.37,1
Customer_6599,INV100253,2023-03-09,2023-04-05,2023-04-20,2265.26,1
Customer_2927,INV100074,2023-06-09,2023-08-05,2023-09-02,4087.14,1
Customer_7110,INV100527,2023-08-02,2023-08-18,2023-08-13,1622.2,0
